timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457343674,16822,HTTP Request,200,OK,new_users 1-7,text,true,,64499,122,26,26,https://www.banglapuzzle.com/,3653,0,1013
1673457360496,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-7,text,false,,1122,0,26,26,http:/,0,0,0
1673457360496,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-87,text,false,,1122,0,26,26,http:/,0,0,0
1673457345288,15234,HTTP Request,200,OK,new_users 1-88,text,true,,64499,122,24,24,https://www.banglapuzzle.com/,8962,0,2255
1673457360522,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-88,text,false,,1122,0,24,24,http:/,0,0,0
1673457345498,15300,HTTP Request,200,OK,new_users 1-99,text,true,,64499,122,23,23,https://www.banglapuzzle.com/,8640,0,2669
1673457360799,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-99,text,false,,1122,0,23,23,http:/,0,0,0
1673457343864,17137,HTTP Request,200,OK,new_users 1-18,text,true,,64499,122,22,22,https://www.banglapuzzle.com/,4511,0,898
1673457361002,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-18,text,false,,1122,0,22,22,http:/,0,0,0
1673457345129,15904,HTTP Request,200,OK,new_users 1-80,text,true,,64499,122,21,21,https://www.banglapuzzle.com/,14541,0,2181
1673457361034,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-80,text,false,,1122,0,21,21,http:/,0,0,0
1673457344890,16184,HTTP Request,200,OK,new_users 1-68,text,true,,64499,122,20,20,https://www.banglapuzzle.com/,12298,0,1124
1673457361075,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-68,text,false,,1122,0,20,20,http:/,0,0,0
